_max_adv,_mean_discrew,_std_discrew,ValFuncLoss,_max_act,_max_discrew,_mean_act,ExplainedVarOld,Steps,_max_obs,_MeanReward,_std_act,Beta,_mean_adv,_std_obs,_min_discrew,ExplainedVarNew,PolicyLoss,_std_adv,_min_act,KL,_min_adv,_min_obs,_Episode,_lr_multiplier,PolicyEntropy,_mean_obs
3.4552090311558534,0.06640363638328928,0.017788889837068705,0.008960892466303228,2.3545282,0.5147463506440719,0.07279681,0.24868348783503635,839,1.2895023741746718,19.747568732009803,0.40355483,5.0625,1.693784828987128e-17,0.07657865185432032,-0.07393554578412664,0.49744000715949743,-0.01497747,0.9999728819373478,-2.4672997,0.003550698,-1.763127686143645,-1.316259036435908,220,1.0,5.428113,0.02352126095034675
4.071864064616187,0.09071539873434865,0.014190960789303108,0.007561844787641033,2.729592,0.45803359126714965,0.1067067,0.2896479695232802,1291,0.9712591578464123,37.30257672559266,0.39527428,5.0625,-2.201526679349652e-17,0.0692548655626949,-0.06289338665017978,0.4715233099214673,-0.009396868,0.9999708953144865,-2.278263,0.0018653303,-3.2365178717526946,-1.4084845745105046,240,1.0,5.402755,0.04704888147140398
3.209316597759169,0.07905519752514095,0.014875851304539169,0.00860299157147989,2.4764047,0.4832792302192325,0.10655693,0.29326685466450186,975,1.2180386869895614,28.32923794016561,0.39729342,5.0625,3.643808901333847e-18,0.06988742244776931,-0.09300176539118137,0.4219829466250614,-0.011556471,0.9999753818485572,-2.2309701,0.0023354075,-2.5784440333749323,-1.1855440655185092,260,1.0,5.384001,0.03323924045573739
3.0561500701345374,0.08178982126810314,0.011964215660904994,0.00555649976773971,2.4794002,0.4475081447982284,0.11910038,0.3090969369972335,1296,1.1151025111531927,36.64860419142213,0.38373265,5.0625,-1.9189039931792828e-17,0.06623427920318038,-0.09842218171186944,0.5360224027431963,-0.0074775266,0.9999718832780838,-2.3688366,0.0017686901,-2.9121014525178164,-1.4191598279544069,280,1.0,5.3712716,0.041335036772493804
3.4233568704370834,0.05017449767490806,0.007618560793495684,0.00340765803005704,2.415512,0.35745989080682794,0.10375774,0.33505832944990743,1148,0.9584546578774377,26.363905655685237,0.3937397,5.0625,-4.642047489721909e-18,0.07200289284472454,-0.07980762667258684,0.5532168951304234,-0.009142692,0.9999692177985107,-2.2399096,0.0016496102,-3.9970714805760674,-1.3085775435782574,300,1.0,5.3402433,0.015860241121726328
3.116002042773894,0.2233021621173229,0.07532340871458248,0.03410488710723291,2.5929384,0.9474620471891124,0.14241156,0.30288513725623833,1875,1.4534119073259963,75.4528376057503,0.39453015,5.0625,-1.5158245029548805e-17,0.06664332428025325,-0.06368647866148097,0.556848929320572,-0.007471353,0.9999809380308488,-2.5200055,0.0015412014,-2.65492711832229,-1.320339101845061,320,1.0,5.337865,0.05921164828367605
3.149044744952837,0.16299960854035364,0.024105346677804465,0.015553500685220602,2.4635649,0.5858417879473139,0.12352771,0.07243148152118417,1806,1.2670856924392715,68.67539367646441,0.39167467,5.0625,7.868690318495018e-18,0.07175693147707225,-0.06411753401994064,0.3753405062118377,-0.009292117,0.9999837265580135,-2.4708781,0.0019306855,-4.401333456167598,-1.6434068711330478,340,1.0,5.331846,0.03612758225206431
3.811688708566947,0.24314655377993216,0.070905977223905,0.023961974076505955,3.0888364,0.9367216009516396,0.14033999,0.47043353875539196,1810,1.3075762881119866,78.83075926578982,0.38834336,5.0625,3.140520379050167e-17,0.07455519569021204,-0.03845731635031777,0.6703093723642878,-0.008493923,0.9999848384185096,-2.155668,0.0017270972,-2.9499584115353654,-1.4300809272973798,360,1.0,5.3202534,0.03656766530919359
3.343732159644229,0.2805759338453317,0.06380217895301898,0.026247122200703545,2.4935207,0.924629081698723,0.16357525,0.2707710325043067,2459,1.1995536048494249,113.48072596831905,0.3855776,3.375,0.0,0.06550653444180546,-0.10670828717916755,0.5991860704551724,-0.0058883494,0.9999854590512859,-2.545813,0.0012708562,-3.8573406692931402,-1.4737275334806434,380,1.0,5.311952,0.05340346782534789
3.432758494682378,0.25882668008841814,0.0881954525201251,0.04365063207995039,2.3379872,0.9385716701570752,0.1545069,0.07106457270920075,2219,1.2633237235973163,90.17656054920207,0.3885754,3.375,6.083962135845833e-17,0.06827715420299235,-0.09573055096853757,0.5050711397473542,-0.0081332885,0.9999863476279646,-2.1205637,0.0023402402,-3.215857657477389,-1.6029695477959331,400,1.0,5.315112,0.041539667951192835
3.4564293931296626,0.4302494095863528,0.1227142894061752,0.05287159985016182,2.5226147,1.0650084556235149,0.17314458,0.29917699026765066,2216,1.487919189126015,125.80463412170232,0.38936424,3.375,-1.2825681150904336e-17,0.06793807677294089,-0.03318513938944829,0.5848243136972776,-0.011432511,0.9999877155424592,-2.4730716,0.003767406,-3.946910341704001,-1.2752661206246194,420,1.0,5.305233,0.05205953495218818
3.1761193653589928,0.3111475960218069,0.07808967427962847,0.0345023174715647,2.5805836,0.9709213802080462,0.1704224,0.09023282795296617,3139,1.1579120294733434,137.08420267949128,0.37946197,3.375,1.9240564682895354e-17,0.05879991846426507,-0.09758138738442919,0.5619885867208405,-0.0055506616,0.9999895376560066,-2.24973,0.0015767436,-3.4349964008800686,-1.490488372011116,440,1.0,5.285665,0.05108652176330633
3.5470750223102585,0.5063723606658109,0.10575379604081143,0.04591236058276666,2.7888098,1.1744174849511453,0.18229763,0.12340753684974981,3736,1.2663665789095904,219.00906758835467,0.3840591,2.25,-3.4233857718634377e-17,0.06538707734028362,-0.02266576579278058,0.5671702820979265,-0.004956259,0.9999893132803691,-2.295945,0.0014371267,-4.127879622637226,-1.612542724208338,460,1.0,5.279977,0.05265245773646259
3.9322006177649302,0.4433412915122093,0.11625539940401526,0.043788629478621756,2.5835948,1.0529564925051402,0.16757438,0.374946283100573,3468,1.3171205165768025,183.3010094795473,0.38630232,2.25,0.0,0.06838633058727682,-0.11205802791524647,0.623568574537563,-0.005955127,0.9999890202215288,-2.8007436,0.002530192,-3.7131410912058915,-1.6891079719366853,480,1.0,5.269999,0.040471609529684004
3.720523760384864,0.5739096091231581,0.09827377169726548,0.037276582006034474,2.532267,1.053569926610393,0.18908305,0.13128575656714248,4462,1.2674398177920334,266.51797355598376,0.38071784,2.25,-5.0957793689653086e-17,0.06237791670229588,-0.05787267670648468,0.6265208639404736,-0.008348651,0.99998804881969,-2.3015556,0.0038955188,-5.626580942120202,-1.3851361535661426,500,1.0,5.2554965,0.059152223679638974
4.272612582447918,0.5345777442420595,0.10079297804263385,0.037467765952333816,2.8448725,1.0091219262460043,0.18270491,0.256081570321388,3633,1.2947211716919615,225.33391525809188,0.3833948,2.25,3.911603279714287e-18,0.06395271691301009,-0.07346847994700058,0.6375671061522976,-0.009058927,0.9999892991195501,-2.7142975,0.0047119902,-5.025636604395156,-1.6027553456439139,520,1.0,5.2557874,0.05194187398814573
4.719276729168706,0.6604535633720984,0.10882922999175304,0.026772408568275397,3.0066073,1.098939653746701,0.19665137,0.3346761281579145,4519,1.2654403698537713,291.6689671209281,0.3835403,2.25,-1.8868140803543266e-17,0.05872332077444161,-0.06391937185287012,0.7660857176709465,-0.0072783306,0.999987840707979,-2.2109134,0.0032767083,-4.94541037172221,-1.6513114595843341,540,1.0,5.255475,0.0609918460566375
4.6459674102507895,0.6204071656273787,0.09440714326179048,0.03171112546354725,2.5676198,1.1577535186230132,0.20161356,0.12107939467564255,5990,1.262934997845793,345.5164002639987,0.3810964,2.25,1.6607008849150922e-17,0.062113479633276875,-0.08645787713422777,0.6641342472686382,-0.0056441054,0.9999895257994322,-2.5394948,0.002270275,-4.367051400326672,-1.2342933484063072,560,1.0,5.2543826,0.05134822287645355
5.508682062779891,0.604817031724709,0.11993152324398415,0.03997310747802371,2.800425,1.0957315486664219,0.19173668,0.4478335111497924,4884,1.2894407554724578,296.57113857035756,0.3858038,2.25,-1.1638701650452092e-17,0.06362063555907078,-0.1008785234429205,0.6777769285797164,-0.0041888617,0.9999881148162432,-2.3637683,0.0019802493,-5.441482781143226,-1.3068843996451422,580,1.0,5.250325,0.04264276618061265
5.5633116834496255,0.6635964146324481,0.10137598234119237,0.021450453083109854,2.6514673,1.2093616876537538,0.19792388,0.27125823888107436,6017,1.3341003172693724,379.1970677804233,0.3833566,1.5,1.2989812353932362e-17,0.061459317323776505,-0.13868683807789797,0.8054920687883868,-0.0031954793,0.999985877083495,-2.6621394,0.0011522194,-4.724753533946524,-1.258014544930711,600,1.0,5.2635975,0.05069081381219292
5.242464293214948,0.6645067641816651,0.08797957044367476,0.02133821854446173,2.8498316,1.0746221582965427,0.20341364,0.43924301458581205,5396,1.2401016696737432,349.30787845864717,0.3877534,1.5,5.267181139808007e-18,0.06079753555139067,-0.04140011264716869,0.7579056970348598,-0.005839071,0.9999860344464104,-2.689148,0.0030581048,-5.508082511395671,-1.3693831567079036,620,1.0,5.2732387,0.04908927892158093
3.8421870819190533,0.6561260650728651,0.11119129566092917,0.02665520252355638,2.7063954,1.2026920635644553,0.19369736,0.3090731092954494,5288,1.110525406180754,314.30526142953124,0.38532814,2.25,0.0,0.0655814999659514,-0.08060930318543721,0.7615272216338971,-0.009216001,0.9999880540898368,-2.6899738,0.0063262815,-6.248933144876555,-1.251562682721377,640,1.0,5.27778,0.036127701396251585
4.283373164859956,0.7054954927757782,0.08217535446908733,0.02295915734384904,3.0561585,1.1703916305972921,0.19735976,0.2261310524519219,4751,1.1762779404225545,331.79242535240235,0.39302662,2.25,-1.7946775056032838e-17,0.06478990483049639,0.0005872420375644355,0.7225467909588814,-0.007929591,0.9999883585923494,-2.533716,0.0033451503,-6.5413938464097345,-1.367369028504309,660,1.0,5.27439,0.03938029387719212
7.830242470045373,0.7029293413660086,0.09841998210233142,0.018174447716752765,2.8610566,1.1527576196341387,0.1994242,0.3869184202473065,5037,1.1765485098092918,345.0809738143093,0.40042022,2.25,-1.1285173488347828e-17,0.06560589386704209,-0.06855533351501175,0.8154968063900677,-0.007961001,0.9999869554517611,-2.5490088,0.0031464377,-6.465294297217964,-1.3599523175654282,680,1.0,5.277295,0.03626272631710932
7.029012420247309,0.7182551577546229,0.08772856870882538,0.011302660257939781,2.5820785,1.142700490303328,0.19044046,0.6822109344530127,4494,1.3243144932450825,335.34939329437384,0.39552918,2.25,0.0,0.06322097110986766,-0.0502530987599586,0.8731086850412932,-0.008677314,0.9999829979239396,-2.6571426,0.004343587,-7.60089487480639,-1.1493054232162512,700,1.0,5.2757845,0.045429883241827784
5.647027198997584,0.7326094704518225,0.0786986270295049,0.009718245891912083,3.0846033,1.1718488711416932,0.20071019,0.21043994514975883,5671,1.1448292074250555,375.35510744528096,0.39439705,2.25,-2.0047053027969675e-17,0.06109170272288774,-0.08927246783077657,0.8790537971508279,-0.003785018,0.9999850743061888,-2.546974,0.0015445646,-7.347052357458977,-1.257299346937567,720,1.0,5.2745094,0.04464025260512263
5.786748597001054,0.6964018320173365,0.10655090793632978,0.015499753725115356,2.7683396,1.1042470625325542,0.19991712,0.5589947182277576,6751,1.2523021291204564,398.8907833475422,0.39315617,2.25,-8.419999831255816e-18,0.060823219246118526,-0.17084469988408235,0.8546008970752279,-0.004527857,0.9999846949130887,-2.2752726,0.0018307875,-7.89412536433306,-1.2625272181591158,740,1.0,5.270926,0.042157050825242695
5.927283442046618,0.698550482533485,0.0820118492303039,0.015793937292078005,2.8319,1.109872077125526,0.20151085,0.6756035582836455,5094,1.1002270212510066,346.7914349560734,0.3994694,2.25,0.0,0.06399141553579447,-0.09992218892410742,0.8077677386495172,-0.004796255,0.9999808352351448,-2.3535273,0.0019455211,-6.552082294485637,-1.1981525992968152,760,1.0,5.249116,0.04384042719774341
6.556937303623105,0.7592821825528093,0.06928474907999231,0.0075746936776561295,2.8407335,1.1678259517343184,0.20573981,0.7105625740165474,6219,1.1730707246700938,409.7135373965066,0.3949062,2.25,0.0,0.06034305324334191,-0.07563517746645818,0.8920910527347248,-0.004285625,0.9999799986054512,-2.7012923,0.0015791677,-8.438720289081182,-1.181675198340947,780,1.0,5.237605,0.046322856329270315
7.107135021778627,0.6993949814657403,0.08168363860885579,0.007524991971891812,2.6815457,1.0797194110244122,0.20263276,0.7155630246184593,4460,1.2527282708563332,336.88791373266474,0.38849247,2.25,6.372580589776683e-18,0.058554177508854374,-0.03020803430125964,0.908360680853356,-0.005509127,0.9999752445470874,-2.403917,0.0021699157,-8.291156792638942,-1.2987173802413565,800,1.0,5.2414994,0.04608460175920428
8.441987101281697,0.7539555628624214,0.06828359817948372,0.005697417435976723,2.7777796,1.1004121349503522,0.20763105,0.6350018889188809,6595,1.2776666365133118,428.4838285918569,0.39510116,2.25,-8.619168894739654e-18,0.062921971086998,-0.04600402890771163,0.9166905619798331,-0.0037620082,0.9999812724362226,-2.40353,0.0015240093,-7.9113907199308615,-1.2192505463029575,820,1.0,5.229632,0.03429625035268397
8.404701297462069,0.7292812248893031,0.07376025067785855,0.003645193242532997,2.8866403,1.100470897638231,0.20041102,0.7932134161746951,5292,1.101180676350856,370.9125008163325,0.3941883,2.25,-2.1482773567954655e-17,0.06106948618462636,-0.011085154531942648,0.9506349263862477,-0.0046776086,0.9999734734967987,-2.728749,0.002166092,-10.819924849063263,-1.330102660478963,840,1.0,5.2187586,0.042552872681077936
7.928878557345356,0.6743012991488356,0.10061491406116682,0.01377355773714226,2.6955202,1.08113981361544,0.19885227,0.5990513196290794,5352,1.2865030552998766,353.52932197959825,0.38991854,2.25,1.0620967649627806e-17,0.060938862985125804,-0.12480268898734959,0.863110920413396,-0.0036279287,0.9999811268940999,-2.4217272,0.0015907797,-7.474782436545325,-1.4581695932356882,860,1.0,5.2136126,0.037978703470071186
8.266774738031463,0.758641437566003,0.07444031740267798,0.004306226116394212,2.5077996,1.1176960010408545,0.21190631,0.8229295599896832,6068,1.111499926251793,409.31742595233356,0.38777447,2.25,-1.8735470949508243e-17,0.06114909314507985,-0.06592075639568361,0.9424414245774513,-0.0045021945,0.9999749436058865,-2.5306966,0.0021425174,-7.353429606940063,-1.3896686769344915,880,1.0,5.2280607,0.03769383169410392
8.162054665288741,0.7415588065484093,0.07158119323490422,0.007002374564044488,2.8868546,1.1170646463274965,0.20836224,0.690558829955533,5929,1.1368496849887615,401.69203727373645,0.39350906,2.25,-9.587353493136788e-18,0.06107104597381768,-0.0029896493581246957,0.9037597597105456,-0.0042573344,0.9999802696540657,-2.4855142,0.0018815713,-6.049586143911933,-1.2407012798240733,900,1.0,5.23218,0.03740508684163612
7.472858403101197,0.7712229757190723,0.07421231389296101,0.0073712818256266,2.5461562,1.1275051604014206,0.20780459,0.6911850924559266,6420,1.6669297260046443,428.9991433051231,0.3947303,2.25,6.640586315514955e-18,0.06064843052090364,-0.11063202326595102,0.9041797714845781,-0.004415199,0.9999737051438308,-2.3620503,0.0021522678,-9.55136235495064,-1.4656730510980651,920,1.0,5.232068,0.03972666839350236
6.920460811435012,0.7330840149585962,0.08944605485725679,0.0067281898616419365,2.589016,1.0729424262233305,0.20616202,0.6574652616718921,5394,1.1583904212378848,367.64590734889964,0.39583227,2.25,-1.0538268235225809e-17,0.06317830343127569,-0.1303359007743753,0.925261009317691,-0.005327792,0.9999811949418926,-2.6771648,0.002090318,-8.786550949128864,-1.3721893759225718,940,1.0,5.212099,0.0309773441793439
7.105288579004109,0.788660813774174,0.08570348601868555,0.008015426298801953,2.7245104,1.2647500620958732,0.20204864,0.6861032486620693,6397,1.048219077156318,428.06985713088426,0.39737606,2.25,0.0,0.0650120548996754,-0.10560346492213488,0.9064851628634902,-0.004527506,0.99998313283942,-2.4947777,0.0017494403,-8.237361858790665,-1.361473273524223,960,1.0,5.21836,0.029853283617480648
9.831816455255499,0.7954350375272627,0.079598452249734,0.004894162246743496,2.7596054,1.2013947094396953,0.20410664,0.8052336965790153,5902,1.0687687090105684,415.37408516649765,0.393562,2.25,0.0,0.06292041899885763,-0.08367315214583952,0.9385147753310811,-0.005547484,0.9999760825199884,-2.596868,0.002032492,-11.63891310890499,-1.3132465261818322,980,1.0,5.230079,0.03665340062162216
6.141590425432103,0.7161786566179862,0.09465051507459071,0.014646504738719285,2.8154774,1.0476279180126695,0.20858514,0.5746396001322138,6362,1.3120908380461098,388.1751334874247,0.3942558,2.25,-1.3402252167747882e-17,0.06286789182509543,-0.13408831322987153,0.8505382281887257,-0.0040036133,0.9999842481013567,-2.4364896,0.0018101087,-9.072316801581277,-1.5015573105589222,1000,1.0,5.216403,0.02925134311996973
8.933131344136543,0.7694269791148147,0.08573712661518323,0.015654193847968047,2.639282,1.1797266733873992,0.20904547,0.599161713120393,7757,1.0812370487600909,472.80250787036476,0.38754794,1.5,1.2824027717727733e-17,0.05980683516114417,-0.1639939637049459,0.8176167771436608,-0.0034875171,0.9999790332907956,-2.3745236,0.0012499405,-7.915931291836164,-1.2598051382617885,1020,1.0,5.2099953,0.033941193635015694
9.03147636344744,0.7833107778222017,0.06971200610336978,0.012910923665309264,2.6435294,1.1421794546289337,0.20255174,0.6957884569575594,6295,1.074888181897407,433.7724051484399,0.3923005,1.5,4.514965755425577e-18,0.06354470811225488,-0.048234512182759794,0.8154376341715119,-0.0073332814,0.9999765727458504,-2.2129161,0.0038933954,-9.466703232769799,-1.3683044205978319,1040,1.0,5.221393,0.030006902085112516
8.111729677061625,0.696430323945005,0.09771059377010609,0.009492350351945284,3.124646,1.1676689802890952,0.20658506,0.5908820966091838,5935,1.1367213737634823,383.8125313828062,0.3958688,1.5,1.6760906993498572e-17,0.06455076801546021,-0.14527716005191976,0.9038445610498207,-0.00525132,0.999985648254537,-2.7565093,0.0030683957,-6.194956299309468,-1.251950252724036,1060,1.0,5.221616,0.023742137973532806
6.793659975405229,0.7749697881932063,0.06617326051389184,0.012460249685603551,2.7657304,1.1065788281416125,0.20684637,0.5178462301586715,7570,1.2307518218688047,478.50555008114554,0.38828635,1.5,-1.3140816777597626e-17,0.06130918323040843,-0.002367475246957848,0.8117664943438514,-0.0061307554,0.9999825691227349,-2.271285,0.0031593898,-9.768222614751187,-1.332827843943847,1080,1.0,5.2134485,0.028920039498868202
6.261712472596107,0.8077767402071304,0.06344275655319877,0.006376755272097611,3.4918537,1.1126300112777832,0.20747995,0.5386135376781828,7508,1.0365732670520398,482.91200620953106,0.3930634,1.5,-3.785523365797017e-18,0.0625618930875252,0.003717756367674854,0.8995004405382029,-0.0053386097,0.9999820047631661,-2.4817119,0.0024979992,-10.083116571561696,-1.4112155034053613,1100,1.0,5.1899004,0.03046625955594903
8.370055132944382,0.752616039372055,0.09704582049746087,0.012533488383670409,2.5573108,1.0940146350832747,0.20540793,0.5828210658737891,6116,1.182278755429058,406.23995050938504,0.39759776,1.5,-4.6471074935258354e-18,0.06231972840508283,-0.11349585352420691,0.8712450363808721,-0.0055951504,0.999983762392555,-2.3836396,0.003408717,-6.474755364547643,-1.6566529627844413,1120,1.0,5.1466017,0.027906086696215155
8.471131910375957,0.7488663693565752,0.07218994131393691,0.003510519539514107,2.5627003,1.0710919992194856,0.20653751,0.8147051433440826,5873,1.2074111514704975,397.1650250792468,0.38544965,1.5,0.0,0.06006020061858058,-0.11908248043464026,0.9515256985919439,-0.006379115,0.9999730710842736,-2.6009994,0.0034946443,-8.793351251610801,-1.3443782677761602,1140,1.0,5.1461782,0.03246781969613763
11.950515956036144,0.854731323401002,0.0624794072239185,0.003877561303612303,2.7865825,1.1994504528203063,0.20118508,0.8084315771431057,8103,1.0082191989200906,535.5371533429185,0.39660406,1.5,-7.01510784410811e-18,0.0628369305446836,0.007199027933868651,0.9396282482186493,-0.0065187765,0.9999723174977609,-2.4043326,0.0044865087,-5.200096310039569,-1.3643625033713218,1160,1.0,5.152245,0.03097303915294693
3.279273826473451,0.6733365594205388,0.11173748976884018,0.020689921165725177,2.9148579,1.1415852317036814,0.20074345,0.43119439380063307,5872,1.1748274020225766,378.05283443280786,0.3927841,1.5,-1.936083748665123e-17,0.06445599962340914,-0.1285002711951634,0.8199344974470438,-0.005641288,0.9999849615521691,-2.429718,0.0038550477,-8.196327630774887,-1.3754595447826692,1180,1.0,5.1654696,0.02504641667295072
9.985309963402738,0.78219103234424,0.08930937994424551,0.013707697251293794,2.8738544,1.14758308898304,0.20426355,0.6470519339708987,6497,1.145898031860885,431.1540670343062,0.3904356,1.5,0.0,0.06388953231791833,-0.09332207492826829,0.8600039656460972,-0.006009996,0.9999819031310504,-2.2000945,0.003066713,-7.554509159246446,-1.287618135750928,1200,1.0,5.1797533,0.027166743177375725
8.887975465722823,0.7930163147055607,0.07955193625273561,0.010491043826456202,2.8126373,1.136065248226044,0.20747249,0.4036539461625629,8718,1.1833112913788237,522.4348073543949,0.39403698,1.5,3.260118081028218e-17,0.061984211980768866,-0.11625184535653325,0.869669463364527,-0.0043967427,0.9999852635363465,-2.4834294,0.0023272848,-7.406628197036125,-1.5925936242599417,1220,1.0,5.162354,0.027009617482070817
9.657328445162054,0.8100293400737517,0.09869009998580322,0.014304135075614738,2.5247328,1.3125394962576569,0.20610629,0.7246774823627091,6888,1.2203552381252905,462.51675703403964,0.391255,1.5,-1.6505057741233454e-17,0.06454265850310774,-0.1462602464891051,0.8580759093064584,-0.0042882534,0.9999800414501329,-2.6722894,0.0022452204,-8.70897160774294,-1.3227189185287427,1240,1.0,5.153797,0.026747005624622868
7.9668940608238525,0.7899466853791163,0.0777952254515391,0.006564653627789143,2.7169967,1.2645322834011647,0.20259143,0.7326482887131207,6430,1.1269947687450526,440.55715664786175,0.4002727,1.5,-1.768069015888274e-17,0.06745433990617784,-0.07240026739701255,0.9156220618043334,-0.009201894,0.999979812561588,-2.512065,0.004355655,-9.741750412992758,-1.39760490673401,1260,1.0,5.1661687,0.026484464360850155
10.180672923529187,0.8918467896126125,0.06584902133894736,0.004489269283709583,3.0478976,1.2420434386515866,0.20928983,0.7634137479848432,10526,1.3738442581672226,669.5210593847717,0.39699745,1.5,0.0,0.062082342121095695,-0.12619231908768427,0.9329036684498806,-0.004043281,0.9999737691799643,-2.7478127,0.00253395,-8.487422270769772,-1.6045958682576564,1280,1.0,5.181406,0.02845593498262983
10.160819878119849,0.7651793650588259,0.08257051910011992,0.004148909631565982,2.5098214,1.1095391475909866,0.19739076,0.8652410150728862,4949,1.270455714655986,372.80803906923654,0.40075067,1.5,0.0,0.06823878167357156,-0.1053271353628439,0.9513939288903378,-0.007875633,0.9999739933165441,-2.2684321,0.0043651983,-12.538330843229005,-1.596672474308292,1300,1.0,5.178422,0.027046597510963236
10.190487041688286,0.8027324387056027,0.09393351982556206,0.008105927744815809,2.7475834,1.2121538745264568,0.2070095,0.6560026071713678,7242,1.3910591400760444,487.21384510212226,0.40131727,1.5,1.1773699018394369e-17,0.06504707861567725,-0.1181303088740212,0.913777202543434,-0.00807973,0.999978799604107,-2.9158425,0.004330148,-10.139349151225108,-1.3949680397585968,1320,1.0,5.164748,0.02519424906973497
8.316175263449601,0.8388941690551358,0.05837017828460033,0.005304920013316366,3.5667691,1.1759487428876718,0.20866658,0.6900817882626623,9632,1.2583431776997527,598.1864235022376,0.40409318,1.5,-4.426138304153448e-18,0.06296078862390192,0.005582321395066512,0.9094562953315449,-0.003106999,0.9999778837533709,-2.818657,0.0018380134,-5.279791845872227,-1.3203881991728499,1340,1.0,5.16407,0.025347043503681468
