KL,_Episode,_std_obs,PolicyEntropy,_max_obs,Beta,_std_adv,_MeanReward,_mean_adv,_max_adv,_mean_obs,_max_discrew,PolicyLoss,_std_discrew,_mean_discrew,_lr_multiplier,_mean_act,Steps,_min_obs,_min_discrew,_min_adv,ExplainedVarNew,ValFuncLoss,ExplainedVarOld,_max_act,_min_act,_std_act
0.00039077172,220,0.07300927554897081,5.5121284,0.8952300746564299,0.02857142857142857,0.9999314785468595,1.4425826671879547,9.132940048330336e-18,3.185963240092818,-0.0005021556521633096,0.05262512811226671,-0.0058614146,0.0002480933632848595,0.0032836544024969164,3.375,-0.017624337,389,-1.0091875471690654,-0.032069139686188325,-3.023629714407783,-1.7262023738758416,0.0006764663187114395,-2.6200667793770314,2.651861,-2.5513916,0.40331602
0.00082630815,240,0.0808720052160659,5.511567,0.8983486104603551,0.02857142857142857,0.999927258023319,2.8390860188291063,-2.7556848343917966e-17,2.787496402455321,0.004409889243044215,0.05639572158588224,-0.008888479,0.0001965376110002152,0.006994230423053909,5.0625,0.0181921,419,-1.1049053457076508,-0.019510201685345053,-2.801996064378408,-2.5312227337206776,0.0007059890505915734,-2.99824263498363,2.4934711,-2.4718144,0.42694056
0.0017709166,260,0.07204410276271615,5.5101256,0.8916024974144553,0.02857142857142857,0.9999115643938855,0.9027615691139402,9.156478553609538e-18,2.996206880732726,-0.005379324790911977,0.03421375018262012,-0.008338926,0.00020185145547728538,-0.000854053814467969,5.0625,0.0016493846,388,-0.9424221632350005,-0.044689948536708594,-2.6181151276233483,-1.1956465843574042,0.0005417256328963318,-1.8727572346928798,2.0743039,-2.1989706,0.4006773
0.0020353415,280,0.0768024287169367,5.5076413,0.9052048714530394,0.02857142857142857,0.9999162021938286,3.009333098680448,0.0,2.6584819577816985,0.004681775442159669,0.063834076205548,-0.011852059,0.00032327002879083854,0.007841061135969683,5.0625,0.010187375,441,-1.0164580199702504,-0.03181859309027401,-2.5352940751909085,-0.6698537247269696,0.000550920456238454,-0.9533803554038425,2.3299887,-1.9934767,0.3929342
0.00228906,300,0.07140778783546681,5.504508,0.8976623781369159,0.02857142857142857,0.9999151602700139,3.902884217453279,-1.6222436889500003e-17,3.703294928047141,-0.0008647260937585229,0.07368334980014211,-0.01358611,0.0003705055630245151,0.010102159697263573,5.0625,0.025110254,438,-0.9989115796414013,-0.03791265916733034,-2.1511486442719896,-0.8382736274223259,0.0006956791811619589,-0.7966687257468106,2.2274165,-2.1377857,0.40437007
0.0026902372,320,0.06938454127282838,5.5018578,0.9035672915320109,0.02857142857142857,0.999891622745976,4.614071051979574,-1.5201097647679404e-17,3.338927794466448,0.018412414005078773,0.06700911172283784,-0.016731784,0.0002147068432065532,0.009939463786658961,5.0625,0.022398103,409,-1.0680600165587164,-0.011551172516351705,-2.9837085628897935,-1.3307962471479238,0.0005004954781303622,-0.8473609175849133,2.0587444,-2.6318486,0.38662562
0.0019937274,340,0.07427894904511996,5.4991703,0.9116501670767857,0.02857142857142857,0.9999282214996565,5.4808608138140045,4.139083897631652e-17,3.2956334557869837,0.013246977293243168,0.08852447903135001,-0.008154265,0.0005121429540286364,0.010814013170453045,5.0625,0.017103786,515,-0.9532725005794574,-0.02844233040022861,-2.837750201182096,-0.9183084589948862,0.0009833379360448403,-0.894839076358863,2.6856453,-2.144088,0.42571405
0.0016839094,360,0.07316151403919985,5.49644,0.9108644138226452,0.02857142857142857,0.9999301775465277,7.506291280820635,0.0,3.180082634313249,0.024109749602655557,0.10278958874090384,-0.007572935,0.0005666213467835308,0.016692227980947143,5.0625,0.0102538625,552,-0.9731608690440395,-0.023211752100125847,-2.737336638222434,-0.46513566996022204,0.0008497606909837582,-0.8322633564105275,2.4247918,-2.2563906,0.4142332
0.0016304423,380,0.06754507089161046,5.493323,0.9055777066559718,0.02857142857142857,0.9999173833070738,6.38486131052729,0.0,2.904752743445362,0.02444147457535566,0.082209691692562,-0.007833792,0.00030221756344394804,0.009298806893683556,5.0625,0.0134469755,566,-0.9659654038034206,-0.03537661945684927,-3.670974803880031,-0.6166554243163849,0.0005179029465165788,-1.2175010499320114,2.2385657,-2.9419541,0.3943667
0.0016010036,400,0.06798067666657309,5.48994,0.9041307512740997,0.02857142857142857,0.9999072746460282,6.962900487126882,1.3356066461656018e-17,3.286009471470594,0.01390733829024607,0.0900176807983697,-0.009566871,0.0004315126444009021,0.014994530056281487,5.0625,0.01363744,532,-0.910790602371061,-0.014210495675420825,-2.3793153643057643,-0.11410942153867931,0.00048075556214444387,-0.25223500872878746,2.3127522,-2.0239298,0.41464552
0.0012821106,420,0.07318101214228392,5.485367,0.9550511862987237,0.02857142857142857,0.9999245688314201,7.78750702675101,-1.603210143863042e-17,4.24743185984069,0.029710982243070113,0.13827972687239679,-0.0070703793,0.0008948812323856279,0.017461764204913334,7.59375,0.032654822,554,-1.005044161817782,-0.04020773412238581,-2.883079326868412,0.06701871378482782,0.0008418282695388723,-0.002962219208715533,2.0888417,-2.29542,0.4125851
0.002760294,440,0.06710179684796219,5.4765677,0.9003754603898901,0.02857142857142857,0.9999042775342721,7.890295075080955,0.0,3.3588196213050425,0.019221254343094386,0.0917717889768581,-0.012216189,0.0004952938484248336,0.017088385696944642,7.59375,0.026420383,555,-1.0264483439552377,-0.025213855409842393,-2.590583374990589,-0.10175320794587872,0.0005457968095970595,-0.06353337278411852,2.0642443,-2.4428906,0.38255513
0.0031868543,460,0.0683945227194438,5.4685173,0.907969101288819,0.02857142857142857,0.9999173845870533,12.891944579079757,3.2346406787257976e-17,2.724997713596054,0.028576429873722182,0.14003977065056736,-0.016102012,0.0009648888594482864,0.029892849807159717,7.59375,0.03568914,659,-1.005391917857388,-0.023593181800050482,-2.6484247027196925,0.1871965364223478,0.0008405300868688933,0.16043081850275542,2.1209843,-2.7238321,0.4125634
0.003505735,480,0.06803606827968556,5.460434,0.9013916349357556,0.02857142857142857,0.9999291038146692,13.18632714492916,0.0,3.7798537230958034,0.028178362115432287,0.14161216786017866,-0.019024804,0.0012175201872836698,0.030936972503833118,7.59375,0.032451313,677,-1.0221390086363684,-0.023274584552208412,-2.36818394294823,0.1857807075014426,0.0009945412248150572,0.10255131019243402,2.3419385,-2.4644895,0.3949417
0.004521804,500,0.06671857325349068,5.4513702,0.9002211906357614,0.02857142857142857,0.9999343486771454,14.877632707363347,-5.334404923123875e-17,2.9417607794894263,0.03116649462982985,0.1606027706049742,-0.021141617,0.0018282802442794825,0.041889542424745525,7.59375,0.040567912,666,-1.072147277861792,-0.0350993761509166,-2.9870419838951485,0.2325265155355214,0.0014035340314969157,0.22011947608819094,2.3504052,-2.2885408,0.39646792
0.006955937,520,0.06497670035717087,5.442931,1.507083419926972,0.04285714285714286,0.9999427074340871,26.820424192996786,-3.150965568780932e-17,3.271590647945478,0.056088121480650566,0.22176958257632873,-0.024032349,0.0026142323975978828,0.06329357648642499,7.59375,0.0781581,902,-1.1146887991609506,-0.009207567869133047,-2.7424179856383755,0.39524452995356263,0.0015836458294553977,0.30950343441063166,2.5998337,-1.9682002,0.40689957
0.0076805213,540,0.067602284035721,5.4351635,1.4983609976498926,0.06428571428571428,0.9999657843089064,33.29223715700174,2.9636819009806057e-17,2.7722372512906293,0.06053942688276231,0.3557246476261463,-0.015714776,0.008719777279966544,0.09200592243893833,7.59375,0.083511084,959,-1.1952782105982875,-0.030597295023607314,-2.0363164987984903,0.2000565939703799,0.006998352485819006,0.18557703021669592,2.1654038,-2.0186746,0.40627256
0.009593803,560,0.06679249356256155,5.428316,2.147313079489542,0.09642857142857142,0.9999806007910135,42.98450835111912,-5.292683320373186e-17,3.892060581798074,0.0801195170931117,0.8347694014617175,-0.02094373,0.038200102825571056,0.1379678886831802,7.59375,0.10499642,1074,-1.1339991602824475,-0.029223962025208106,-1.7168940198032483,0.2433378539135519,0.029124647139220538,0.17740422172392256,2.4126532,-2.4104614,0.39788434
0.011212399,580,0.06663585157791864,5.422059,2.002470448641003,0.14464285714285713,0.999985043386355,71.91877247684884,-2.9959637488127904e-17,2.8404659722688606,0.08504141333198545,0.768981224036761,-0.01214986,0.04568695296684181,0.2161727527086727,7.59375,0.12130877,1423,-1.2324906743861759,-0.026925175908155897,-3.1027265097818235,0.1945283233692523,0.03695924475657302,0.1292464785110058,2.3894515,-2.3000147,0.39817056
0.018334964,600,0.05514099936616345,5.4167995,1.9654519070996277,0.2169642857142857,0.999987970446374,185.2919716793095,-6.865147205411596e-17,2.2248676624168136,0.13757263569135575,1.0581031855964187,-0.0034508132,0.10397324506205292,0.5086251062484752,7.59375,0.19244124,2484,-1.0402103322833332,-0.06811891652294853,-2.944528001195989,0.30928101461224233,0.09718780242846997,0.017265878610346008,2.6719785,-2.496615,0.38999602
0.014788513,620,0.054513611186471266,5.410823,1.795331478882335,0.3254464285714285,0.9999872881814806,185.1684623577401,-1.0569620465007068e-17,2.912336362112894,0.11834868930868302,0.9927150886585422,-0.0058564404,0.10389233237125838,0.5033964107037706,7.59375,0.19592151,2689,-1.1544026144636241,-0.024967410632885063,-3.5603489460467945,0.28991002305585967,0.07440926203245708,0.2743837424155602,2.5709326,-2.3706996,0.40303305
0.013250896,640,0.045912718444284184,5.4049344,1.389629611422397,0.4881696428571428,0.9999858440503621,221.06961300587568,0.0,3.620439877404509,0.1290441313405035,1.0082538333268256,0.002457858,0.08578546126235907,0.5749715056093502,7.59375,0.24242163,2820,-0.7173219586559332,-0.023769969144881685,-4.204668065204149,0.3908364643989354,0.05261025855725252,0.4055667326316903,2.5690315,-2.3292532,0.40105614
0.010274586,660,0.04751617501299895,5.3994775,1.4862328638957538,0.7322544642857143,0.9999873809782965,203.02389677886814,2.177908768613334e-17,3.8904786581939006,0.11451865316716672,0.9728497696272593,0.00082187745,0.0847439624690626,0.5712629030742026,7.59375,0.24737844,2610,-0.7957154706697935,-0.023185760077041682,-3.8770869825674934,0.4485533521641515,0.047100448036950446,0.38763462447484553,2.8536544,-2.363176,0.4159194
0.008667286,680,0.041692122499012184,5.393988,1.3136902182652608,1.0983816964285715,0.999985307231406,247.2119235479135,1.7506442519497387e-17,4.4684605851948636,0.11153747687924533,0.9726349234386831,0.0024210545,0.08624773988665844,0.5965294889678362,7.59375,0.27517095,3247,-0.9029268176341272,-0.005326523232049799,-4.231022576345795,0.4419633554758291,0.04818671146005302,0.3941003594033049,2.6636267,-2.3799922,0.40236783
0.007037992,700,0.04365582133370223,5.3881764,1.0879144340389264,1.6475725446428573,0.9999859666652656,186.54370830603915,1.817244848491305e-17,3.197994014626427,0.09928343579391459,0.9461094868355837,0.0024769092,0.07818741029449386,0.5790163626165874,7.59375,0.28153583,2346,-0.9630335494058482,-0.013322677157195748,-4.6584087226649995,0.6014836196251047,0.031266105419297315,0.5762133720947598,2.6100616,-2.5126872,0.4098473
0.005926718,720,0.04530241680472366,5.3825655,1.0087771731593171,1.6475725446428573,0.9999866621298378,198.8599882425407,2.2066544588822986e-17,3.746601547010353,0.09564301964126683,0.954879477863017,0.0047130873,0.07754949393110562,0.5383887000099511,7.59375,0.29667395,2576,-1.250942878920232,-0.03729655019190814,-4.796182619701235,0.4410387267622269,0.043365994683970115,0.408664366802034,3.1154518,-2.2587233,0.4147844
0.004516631,740,0.04316319461427937,5.377327,0.9997829931471812,1.6475725446428573,0.9999859759830543,171.06624741463432,-1.2405809441468357e-17,3.5540374323105786,0.08892386021020234,1.0401865097172573,0.0056935363,0.09408356250050884,0.5696873439332871,7.59375,0.30896464,2291,-1.3237720901850367,-0.03461609917817432,-5.070115690628859,0.5152974851208396,0.04593715708309965,0.5021755310944391,2.612391,-2.1215715,0.42604175
0.0037609972,760,0.038431580451384166,5.370437,1.1889834422050025,1.6475725446428573,0.9999845405018839,202.5851703489955,2.2379298764097643e-17,3.6263608178209603,0.09232120303856811,1.0082738687463908,0.0025578502,0.08101546184174328,0.5961140901217656,7.59375,0.34206894,2540,-1.283939676921621,-0.013149984329976813,-4.7712650919778286,0.5672383003105217,0.03507378918249997,0.5319125081566827,2.653337,-2.3163002,0.41671845
0.0029869345,780,0.04298022132407778,5.363533,0.944108009710349,1.6475725446428573,0.9999864586754429,142.6632941070252,-1.9892013879062155e-17,3.745761223962946,0.07953799007805219,0.9855041084732797,-0.0028866152,0.09249037024006472,0.5487052016475724,7.59375,0.32761452,1786,-1.4135290652009895,-0.04516018578323644,-4.639063671457643,0.6959938182718962,0.028160659213646123,0.6591502761217363,3.0527625,-2.392476,0.43235007
0.0023859704,800,0.03681465705276931,5.35648,0.9630677605630021,1.6475725446428573,0.9999808078731621,235.0451496557533,-2.42588847989109e-17,4.819338225723229,0.09076902333468923,0.9452714742876519,-0.00067079905,0.06930389337169503,0.6325960511903594,7.59375,0.3690887,2929,-1.0343867473732835,-0.027531098539964653,-6.878917062999577,0.7700494136414959,0.01630903044555895,0.7269278035423349,3.1775973,-2.2653065,0.41639057
0.0019414851,820,0.038015673328537655,5.3485107,1.046603410028384,1.6475725446428573,0.9999819997375691,190.54861116997,-2.4887661497726802e-17,4.623473059861061,0.08246625732385654,0.9296745559213095,-0.0030057107,0.07427513437642476,0.6111985424772156,7.59375,0.364572,2284,-0.9594028681657714,-0.022456551099721382,-5.557589427557568,0.8036378396159003,0.014587256559114508,0.7781710900305661,2.8017569,-2.4297564,0.42064914
0.0019294445,840,0.041377154951703576,5.340776,0.9760258793424046,1.6475725446428573,0.9999841660180061,177.70899492962056,-1.9440293728046516e-17,4.231686057874401,0.07554568487150742,0.9636166469951544,-0.0054587196,0.08304984445162278,0.597203921183837,7.59375,0.35409835,2193,-0.8321533907981937,-0.024816659667388163,-5.402888928201005,0.7669216139917514,0.01939247843461105,0.7492465955351315,2.865432,-2.8401747,0.43524456
0.0018423415,860,0.0374108378218948,5.332816,1.0047144925446205,1.6475725446428573,0.9999850066643102,199.47246927793748,0.0,3.844495066858887,0.07663796260423197,0.9370911223065588,-0.0036285687,0.08131200415449195,0.5895509667348298,7.59375,0.37519938,2486,-1.172511446512691,-0.029023474128794715,-6.094736018808593,0.6033520290958134,0.032633318997510596,0.5971866070503261,2.589336,-2.0555663,0.41784298
0.0017541861,880,0.03548707051871266,5.3249846,1.009841359790395,1.6475725446428573,0.999981355423464,212.5238425579157,1.0499338540969341e-17,5.7264616994068325,0.07647836720787204,0.9719562762920123,-0.005833092,0.0786029199841017,0.643150161738036,7.59375,0.3886869,2707,-1.0527790221162596,-0.029933823073509884,-6.958742194209106,0.8121530847909277,0.014798631999747671,0.7961212684033163,3.337802,-2.3336143,0.41498303
0.0016375951,900,0.03428024810341422,5.318524,0.9343776257992883,1.6475725446428573,0.9999776812771912,220.64721019662437,-8.071291962439609e-18,7.039160364590008,0.07816908453129805,0.9178042851745551,-0.005568547,0.06862815403131489,0.6247278361738108,7.59375,0.40546173,2641,-1.191918174104469,-0.027594369776141287,-8.80435461365557,0.8632609925476649,0.009385824567986029,0.8587875506055708,2.8947814,-2.5827637,0.41574964
0.0015548839,920,0.03094734409721336,5.3129954,0.9844994332530307,1.6475725446428573,0.9999799503340994,260.35788719079204,3.4734750296857937e-17,4.880063105404924,0.07820221735744735,0.9611785686222033,-0.003808591,0.07573026923848021,0.6415957861699042,7.59375,0.40943664,3273,-1.0233747942315028,-0.0463467309981201,-8.136812044350096,0.641726808513744,0.027159670534234945,0.6191077255810983,3.009721,-2.902849,0.39851162
0.00178627,940,0.03536537192412942,5.307333,0.8844032967234088,1.6475725446428573,0.9999758250210261,220.85314483287848,8.388934306494689e-18,5.917751716206731,0.0726957623929348,0.904514356883183,-0.00472882,0.0665575792678374,0.5935177492242006,7.59375,0.40227363,2541,-1.2833294680268459,-0.020151879822153232,-8.346272868568786,0.857017453465829,0.009708961847446127,0.8533428090885306,2.8856943,-2.4069927,0.41073045
0.0013930306,960,0.031660832738482275,5.301661,0.8908589457510567,1.0983816964285715,0.9999707925076875,267.4119268321407,1.3779109290758246e-17,10.306121614304923,0.07642774040975926,0.9399223393016299,-0.0012227641,0.058685666987944356,0.6353865393550567,7.59375,0.4210949,3094,-0.945442808503165,0.011004615447557263,-2.667048570134059,0.9111778521001851,0.005303104019076107,0.8776874453008057,2.8143067,-2.2239618,0.40215552
0.0012231091,980,0.03181378114253646,5.296384,0.8925903826403329,0.7322544642857144,0.9999749651806917,255.99811891516066,0.0,5.648453255501877,0.07179381257851915,0.9374879731698412,-0.0018787173,0.06897559562481234,0.6149478836479398,7.59375,0.4113551,3038,-0.912427890562141,-0.0319322167547704,-8.70946585552315,0.7063135629349587,0.02049972732963867,0.6856177024223,3.0471306,-2.347389,0.404999
0.0011567868,1000,0.03394981778131803,5.2919817,0.9277882784833082,0.4881696428571429,0.9999770006384548,254.98451154076542,-3.699539138353922e-17,5.37257902182395,0.06723419697976876,0.9465049967834072,-0.0017788943,0.07355597964588319,0.6024918957178405,7.59375,0.40344825,3073,-0.9700727253739565,-0.057535800485900596,-6.751626567551793,0.7482312627270324,0.018520334347503473,0.6610423387875074,3.079451,-2.410753,0.41705427
0.0010117901,1020,0.029597944892530384,5.2887955,0.9095206800297604,0.32544642857142864,0.9999716965202966,308.72430425064454,-2.988612979011988e-17,6.9955136260181146,0.07153155140756438,0.9782429094473664,-0.0015722848,0.05926892520208444,0.6935620101871252,7.59375,0.42217657,3804,-1.0597524426206628,0.01220977343937296,-2.195864624489982,0.8953827057866487,0.006987072605275552,0.7163887401585249,3.2015924,-2.083641,0.39669764
0.0010815952,1040,0.03594039200032953,5.2851324,0.9822850224252649,0.21696428571428575,0.9999718392705657,267.3476043346735,1.753344196817027e-17,4.994208356390137,0.06333339306503577,1.0146704735250127,-0.0019333141,0.07172634938949235,0.6260864981985536,7.59375,0.39760312,3242,-1.2316205579758388,-0.07888965821947243,-6.794325535324211,0.8457944236241146,0.011222555078214317,0.8272046340487575,3.0605724,-2.237314,0.42041025
0.0010507299,1060,0.032054110626728395,5.281639,0.8928354111827879,0.14464285714285716,0.9999444662257035,288.0083216492229,4.199425152246455e-18,14.722209280843213,0.06579100274655147,0.9823591145222036,-0.002497344,0.05903344894494013,0.6653571704263433,7.59375,0.40390208,3384,-0.9466321640303843,0.012946472925665442,-4.22719407826435,0.9508324774882742,0.002933078998492781,0.9534620740136945,2.8102636,-2.4424655,0.4076483
0.0011996323,1080,0.034046885315177806,5.2785215,0.881859892915799,0.09642857142857143,0.9999727773985468,259.38684960288276,7.195369476051648e-17,2.531484488922456,0.05870530187913885,0.9583074112433412,-0.004150103,0.07540099525487522,0.6208071248535233,7.59375,0.39346156,3160,-1.2266427833348406,-0.06671727325113355,-9.293016995409522,0.7926292746653999,0.016101449922232006,0.7735631936533852,2.9180458,-2.2901573,0.41143104
0.00097181485,1100,0.036515124132257507,5.2754364,0.906837302041134,0.0642857142857143,0.9999677111108249,276.3653500747992,-1.6983393743892444e-17,7.207514443448299,0.05804428157858629,0.9720926435912498,-0.0004974081,0.07361998605577291,0.6333670269927606,7.59375,0.38412002,3347,-1.4832858739021264,-0.0684838503986967,-6.067000426088503,0.8391659502356714,0.011890789434645716,0.8185389496977572,2.74325,-2.3837142,0.42369437
0.0009032654,1120,0.03247349862187997,5.273123,0.8954889241190439,0.042857142857142864,0.9999573547861589,283.75881824568995,1.957418004848761e-17,8.445054682002844,0.05938998203997661,0.977923327569353,-0.0020025186,0.060548832076241614,0.6597410951610684,7.59375,0.39679137,3267,-0.8578930117810684,0.012868876086326595,-2.1922720389843224,0.9684725526890035,0.0019555796974585096,0.9308027925467637,3.048302,-2.6509485,0.40998343
0.0008840061,1140,0.03536503548515498,5.271192,0.9032317582026776,0.028571428571428577,0.9999629123828074,259.3337586642584,0.0,5.694337117939041,0.052974421286106174,0.9299200385297263,-0.001533684,0.07258265488179513,0.5997731425324083,11.390625,0.38895702,3041,-1.1407087893379977,-0.06837079345661909,-6.606729161232767,0.8647648258257837,0.010092851780348012,0.8328139426353671,2.7221265,-2.8722866,0.41427052
0.0023211148,1160,0.03354292195514359,5.267545,0.9094426776963613,0.028571428571428577,0.9999521134640291,300.590394062535,2.7895676670334836e-17,7.208674391815387,0.055132948506064525,0.9506719872243791,-0.0054370156,0.05960722906198302,0.6781029677680864,11.390625,0.40576565,3566,-1.0447154946294221,0.00872064332172786,-2.673796580701802,0.9595675746140403,0.0027131260930715714,0.9397485807366751,2.9795637,-2.187414,0.419059
0.002438265,1180,0.036565553618432126,5.263558,0.9175573000295993,0.028571428571428577,0.9999422270698394,288.63780343418654,-8.364246448029431e-18,11.66001131063014,0.050608597262909366,0.9295903469468646,-0.0035093385,0.06085775447242776,0.6591942053691947,11.390625,0.39500305,3398,-1.4727078885621052,0.0040802763414146005,-2.9410546045527064,0.9832548536893186,0.0011403490250003411,0.9627969675155448,2.7693727,-2.209009,0.4256617
0.0024980954,1200,0.03753673068144745,5.260109,0.9238896414760227,0.028571428571428577,0.9999592999507306,285.9379817204949,1.6130368575711695e-17,12.161924759898886,0.04769657311549028,0.9532227612914371,-0.0034447159,0.07413085521387693,0.63605618168009,11.390625,0.39225084,3524,-1.1242257906897373,-0.0774243546311312,-8.057142972982128,0.8936953086432982,0.007880616504114642,0.85335892718927,2.9978685,-2.1850622,0.4373081
0.002249796,1220,0.039656608814430325,5.256568,0.9299415973380483,0.028571428571428577,0.9999580333819361,268.86636213305314,8.837596215921644e-18,5.802707693579495,0.04367911529314939,0.9670882621011723,-0.0016405678,0.07278458998242614,0.6093635474374014,11.390625,0.38615158,3216,-1.754064414473722,-0.04287730335824347,-7.793081610793383,0.8879569046210349,0.008278451640945051,0.8772443985422698,2.8771272,-2.6210978,0.43963692
0.0017313921,1240,0.03955668309198826,5.251177,0.9352663701993988,0.028571428571428577,0.9999445099991847,283.47546572487533,1.703939414292806e-17,9.120855048190348,0.04339645175154245,0.9528983450138238,-0.002170004,0.06419937246768696,0.6474547264841646,11.390625,0.39389363,3336,-1.632010240707725,-0.002585395191970222,-4.248575128298234,0.9563123739249907,0.0030344951848787507,0.9474033126901567,2.9803965,-2.3789454,0.4409308
0.0015729419,1260,0.0390685720082597,5.2474346,0.9407343309821741,0.028571428571428577,0.999958460509991,279.1530235299997,-8.43874983088005e-18,11.147547229660653,0.039332861394304065,0.9581351888757155,-0.0018033588,0.0770523254787685,0.624281500413186,11.390625,0.39147702,3368,-1.5274656647561744,-0.07764657407595969,-7.420919682213114,0.9149618162086446,0.006555905279296839,0.8942457508072154,3.587251,-2.4344547,0.44524455
0.0016213454,1280,0.04011326731100565,5.243884,0.9467579238082743,0.028571428571428577,0.9999436794329547,285.9604289153928,2.551320415655656e-17,8.511202632135936,0.04037963000423275,0.9561328504264293,-0.0027411191,0.06436711130113487,0.651391043581113,11.390625,0.39460483,3342,-1.4860718877088344,0.004236676559532006,-2.752542259996397,0.958341283779052,0.0026892530970287834,0.9575653584571157,3.38402,-2.3784523,0.44806883
